"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1,530985592E1;-5,036149100E-1;3,741479807E-1;-4,042069083E-1;7,463229286E-1
1,531982792E1;-5,147536366E-1;5,518765855E-1;-4,873426205E-1;8,983551089E-1
1,532979992E1;-5,374502619E-1;6,871955545E-1;-4,929348975E-1;1,002035592E0
1,533977192E1;-5,840244310E-1;8,027121967E-1;-5,035323912E-1;1,113093112E0
1,534974392E1;-6,043145982E-1;8,916930049E-1;-4,601004428E-1;1,171326157E0
1,535971592E1;-5,620826080E-1;9,520452605E-1;-3,438607192E-1;1,157828671E0
1,536968792E1;-5,313037054E-1;9,978819495E-1;-1,288100678E-1;1,137824260E0
1,537965992E1;-4,757739409E-1;1,021102120E0;1,118373549E-1;1,132041508E0
1,538963192E1;-3,450669998E-1;1,045254337E0;3,598084152E-1;1,158054385E0
1,539960392E1;-2,552421826E-1;1,111355282E0;5,445038313E-1;1,263623186E0
1,540957592E1;-1,918775876E-1;1,175647976E0;6,973243207E-1;1,380299381E0
1,541954692E1;-3,444031946E-2;1,229764761E0;6,975675648E-1;1,414251750E0
1,542951892E1;1,780563778E-1;1,230874563E0;5,228726417E-1;1,349130113E0
1,543949092E1;3,807877864E-1;1,227169621E0;2,648981649E-1;1,311912975E0
1,544946292E1;5,578240443E-1;1,268459296E0;-6,458775938E-2;1,387201582E0
1,545943492E1;6,921674419E-1;1,378361222E0;-4,156697899E-1;1,597421923E0
1,546940692E1;6,738799095E-1;1,500532800E0;-6,733811420E-1;1,777401187E0
1,547937892E1;5,751984609E-1;1,582681356E0;-7,921959794E-1;1,860996511E0
1,548935067E1;4,785063082E-1;1,646871504E0;-8,148790830E-1;1,898731671E0
1,549932267E1;3,963552672E-1;1,690708226E0;-8,004943478E-1;1,912167097E0
1,550929467E1;3,692283527E-1;1,722691619E0;-8,165893936E-1;1,941858447E0
1,551926667E1;4,352454639E-1;1,699889232E0;-8,042049909E-1;1,930235137E0
1,552923867E1;5,542711665E-1;1,621860917E0;-7,700473112E-1;1,878995003E0
1,553921067E1;6,505336585E-1;1,523149099E0;-7,673926753E-1;1,825395501E0
1,554918267E1;6,773011154E-1;1,440274173E0;-7,207231236E-1;1,747160071E0
1,555915367E1;6,155233086E-1;1,383748408E0;-5,337782836E-1;1,605785744E0
1,556912567E1;5,310018063E-1;1,360105923E0;-2,566056436E-1;1,482463320E0
1,557909767E1;5,243376616E-1;1,328857379E0;-1,506652057E-2;1,428642333E0
1,558906967E1;5,549892046E-1;1,243999223E0;2,405819339E-1;1,383266696E0
1,559904167E1;5,461774506E-1;1,117993919E0;6,199609798E-1;1,390169711E0
1,560901367E1;5,789581840E-1;9,785557323E-1;1,017589771E0;1,525861344E0
1,561898567E1;5,693896542E-1;8,959651268E-1;1,301551613E0;1,679581700E0
1,562895767E1;6,582986147E-1;8,124016909E-1;1,445910596E0;1,784379731E0
1,563892967E1;9,225423300E-1;6,110117432E-1;1,646335607E0;1,983643272E0
1,564890167E1;9,286735741E-1;5,306986282E-1;2,102508475E0;2,358944156E0
1,565887367E1;6,483746472E-1;6,460959873E-1;2,657439646E0;2,810660986E0
1,566884567E1;4,282987525E-1;7,386501020E-1;3,009821513E0;3,128589032E0
1,567881767E1;4,433693661E-1;7,479058059E-1;3,187110845E0;3,303576097E0
1,568878967E1;6,281798261E-1;7,008596203E-1;3,268964848E0;3,401756205E0
1,569876067E1;7,839688008E-1;5,471881418E-1;3,245403492E0;3,383292150E0
1,570873267E1;8,120977087E-1;3,641776740E-1;3,193482556E0;3,315186104E0
1,571870467E1;7,431005640E-1;2,790759818E-1;3,067381504E0;3,168424078E0
1,572867667E1;7,205703650E-1;2,526765340E-1;2,717741396E0;2,822974562E0
1,573864867E1;8,090035815E-1;1,993392561E-1;2,061778525E0;2,223770137E0
1,574862067E1;8,590123319E-1;1,282338978E-1;1,232637498E0;1,507893007E0
1,575859267E1;8,794383372E-1;7,338102154E-2;3,739189160E-1;9,584424443E-1
1,576856467E1;8,968327805E-1;1,179111502E-1;-4,772912568E-1;1,022750712E0
1,577853667E1;7,525490798E-1;1,797948647E-1;-1,104433202E0;1,348491383E0
1,578850867E1;5,815254041E-1;1,797830240E-1;-1,509555784E0;1,627652419E0
1,579848067E1;3,763542448E-1;1,532007046E-1;-1,862441096E0;1,906252819E0
1,580845267E1;1,200408523E-1;1,663695113E-1;-2,116031916E0;2,125953830E0
1,581842467E1;-6,493866540E-2;2,177374470E-1;-2,339872102E0;2,350878150E0
1,582839667E1;-2,334425201E-1;2,652238548E-1;-2,481684038E0;2,506709949E0
1,583836767E1;-4,615479210E-1;2,580993149E-1;-2,435696272E0;2,492440183E0
1,584833967E1;-7,765736809E-1;2,384487234E-1;-2,176767529E0;2,323411576E0
1,585831167E1;-1,019312872E0;2,522918603E-1;-1,853962634E0;2,130687063E0
1,586828367E1;-1,058078450E0;2,590453944E-1;-1,593928767E0;1,930607013E0
1,587825567E1;-1,018799852E0;2,369483279E-1;-1,346525472E0;1,705059675E0
1,588822767E1;-9,821778631E-1;1,946982479E-1;-1,074689001E0;1,468855749E0
1,589819967E1;-1,005061526E0;1,932181714E-1;-7,724464238E-1;1,282246236E0
1,590817167E1;-1,090214382E0;1,816764987E-1;-4,550852859E-1;1,195272507E0
1,591814367E1;-1,137036107E0;1,156878926E-1;-6,542800426E-2;1,144777542E0
1,592811567E1;-1,263966003E0;2,039362639E-2;4,009254509E-1;1,326185196E0
1,593808767E1;-1,489203089E0;-8,432401255E-2;1,070293064E0;1,835855011E0
1,594805967E1;-1,761442140E0;-1,759862807E-1;1,677690716E0;2,438912816E0
1,595803167E1;-1,938257264E0;-2,580718330E-1;2,095919833E0;2,866412782E0
1,596800367E1;-1,854391527E0;-4,384328543E-1;2,295815670E0;2,983581890E0
1,597797467E1;-1,589178197E0;-7,362691158E-1;2,218137165E0;2,826254064E0
1,598794667E1;-1,308016148E0;-1,036587667E0;1,890090825E0;2,521480430E0
1,599791867E1;-1,076195828E0;-1,228441683E0;1,460537991E0;2,190990108E0
1,600789067E1;-9,600540456E-1;-1,245372149E0;1,036841728E0;1,883532938E0
1,601786267E1;-9,847195016E-1;-1,105899318E0;6,199340826E-1;1,605304976E0
1,602783467E1;-1,053322471E0;-8,860994853E-1;9,148378193E-2;1,379503464E0
1,603780667E1;-1,142786113E0;-6,788966744E-1;-3,852402949E-1;1,383933119E0
1,604777867E1;-1,118911200E0;-5,161707093E-1;-7,195291221E-1;1,426925588E0
1,605775067E1;-1,077001428E0;-3,800092296E-1;-9,989161026E-1;1,517291162E0
1,606772267E1;-1,051508007E0;-2,327513427E-1;-1,224206983E0;1,630498394E0
1,607769467E1;-9,799526321E-1;-8,958826080E-2;-1,413477260E0;1,722280809E0
1,608766667E1;-9,150779937E-1;3,766308546E-2;-1,531717901E0;1,784641693E0
1,609763867E1;-8,948249929E-1;1,625913329E-1;-1,592450591E0;1,833861117E0
1,610761067E1;-8,663741226E-1;2,811388063E-1;-1,602973241E0;1,843682825E0
1,611758167E1;-8,614578567E-1;3,995724052E-1;-1,539246776E0;1,808603988E0
1,612755367E1;-8,039137995E-1;5,145970774E-1;-1,455314673E0;1,740410396E0
1,613752567E1;-6,893518614E-1;5,941751973E-1;-1,391156684E0;1,662397989E0
1,614749767E1;-5,907844335E-1;6,115632087E-1;-1,321475415E0;1,571411174E0
1,615746967E1;-5,502589533E-1;6,177229580E-1;-1,266054921E0;1,512369542E0
1,616744167E1;-4,856783202E-1;6,343389907E-1;-1,129803101E0;1,383735681E0
1,617741367E1;-4,356031673E-1;6,097954492E-1;-1,044818500E0;1,285786260E0
1,618738567E1;-4,019907405E-1;6,149551785E-1;-9,877368110E-1;1,231011956E0
1,619735767E1;-4,016616885E-1;6,385994183E-1;-8,274564439E-1;1,119743495E0
1,620732967E1;-4,108620996E-1;6,904114500E-1;-6,797458363E-1;1,052392530E0
1,621730167E1;-4,179805730E-1;7,513341746E-1;-5,257699370E-1;1,007792056E0
1,622727367E1;-4,485643979E-1;8,413334946E-1;-3,467276090E-1;1,014530484E0
1,623724567E1;-4,805759667E-1;9,093414366E-1;-1,775314075E-1;1,043730094E0
1,624721767E1;-4,466526508E-1;9,417717026E-1;-1,006352592E-1;1,047167602E0
1,625718967E1;-3,991147510E-1;9,327171430E-1;-1,048271281E-1;1,019922830E0
1,626716067E1;-3,385615704E-1;9,053970511E-1;-5,322252631E-2;9,680911085E-1
1,627713267E1;-2,683164471E-1;8,646567222E-1;-1,590442657E-2;9,054711005E-1
1,628710467E1;-1,608132678E-1;8,256337206E-1;2,795378387E-2;8,416135465E-1
1,629707667E1;-1,132645506E-1;7,780930799E-1;2,352311468E-1;8,207261370E-1
1,630704867E1;-9,518667743E-2;7,603135975E-1;4,793395364E-1;9,038272298E-1
1,631702067E1;-1,257136747E-2;7,356418557E-1;5,686738819E-1;9,299015879E-1
1,632699267E1;9,403525103E-2;6,277579495E-1;6,416412860E-1;9,025664582E-1
1,633696467E1;1,407265471E-1;4,249154073E-1;7,617524511E-1;8,835292078E-1
1,634693667E1;1,955894001E-1;2,234526618E-1;8,413815880E-1;8,922495627E-1
1,635690867E1;2,206633206E-1;1,634083351E-1;8,953408635E-1;9,364987170E-1
1,636688067E1;2,216993742E-2;1,719096020E-1;8,405372500E-1;8,582233311E-1
1,637685267E1;-7,499827003E-2;6,429437533E-2;5,387519252E-1;5,477336434E-1
1,638682467E1;1,120857885E-1;-3,839635554E-1;5,632108283E-1;6,907949573E-1
1,639679667E1;1,786873289E-1;-8,006437442E-1;9,161458415E-1;1,229749068E0
1,640676867E1;1,952140089E-1;-8,947597964E-1;1,248215650E0;1,548142730E0
1,641673967E1;3,957401035E-2;-7,351660386E-1;1,575579035E0;1,739104512E0
1,642671167E1;-2,041868354E-1;-4,994789551E-1;1,910765995E0;1,985496960E0
1,643668367E1;-4,419039807E-1;-3,479884149E-1;2,262014086E0;2,330897422E0
1,644665567E1;-6,681842098E-1;-2,407832243E-1;2,535172613E0;2,632783105E0
1,645662767E1;-6,369850020E-1;-1,501895347E-1;2,764988068E0;2,841384488E0
1,646659967E1;-2,227913417E-1;-1,450825766E-2;2,760346549E0;2,769360854E0
1,647657167E1;2,175584491E-1;1,694558179E-1;2,594722411E0;2,609335422E0
1,648654367E1;7,023900560E-1;4,526646848E-1;2,160760192E0;2,316709242E0
1,649651583E1;1,168792920E0;8,688432556E-1;1,408567353E0;2,026086741E0
1,650648783E1;1,362814645E0;1,210422610E0;5,077371240E-1;1,892137321E0
1,651645983E1;1,281355330E0;1,313749197E0;-3,800894827E-1;1,874106840E0
1,652643183E1;9,556478763E-1;1,377591729E0;-1,268200264E0;2,102225902E0
1,653640383E1;3,801387455E-1;1,400465451E0;-2,185988004E0;2,623804966E0
1,654637583E1;-1,527363626E-1;1,178310506E0;-2,234196543E0;2,530489723E0
1,655634783E1;-6,893468182E-1;8,626462302E-1;-1,775273144E0;2,090682255E0
1,656631883E1;-1,164106596E0;5,935920838E-1;-1,461721467E0;1,960644123E0
1,657629083E1;-1,498705106E0;4,605307247E-1;-1,202156548E0;1,975698841E0
1,658626283E1;-1,684759708E0;4,122054608E-1;-8,498220438E-1;1,931456994E0
1,659623483E1;-1,656437403E0;3,570716259E-1;-4,147775048E-1;1,744512939E0
1,660620683E1;-1,458668928E0;2,442447759E-1;-8,043956101E-2;1,481162070E0
1,661617883E1;-1,331833465E0;1,303926167E-1;1,242071396E-1;1,343953134E0
1,662615083E1;-1,205900374E0;1,038955204E-2;3,292941356E-1;1,250095309E0
1,663612283E1;-9,567116310E-1;-5,306370132E-2;5,056069833E-1;1,083398044E0
1,664609483E1;-6,752135863E-1;-1,163873658E-1;5,046030164E-1;8,509310255E-1
1,665606683E1;-4,125581210E-1;-2,366162060E-1;3,511445957E-1;5,911801411E-1
1,666603883E1;-2,830458209E-1;-3,946254415E-1;1,465598756E-1;5,072711040E-1
1,667601083E1;-3,136965416E-1;-5,297264555E-1;-7,381115735E-2;6,200513889E-1
1,668598283E1;-4,502262497E-1;-5,562459174E-1;-2,802149463E-1;7,685269108E-1
1,669595483E1;-5,914384080E-1;-4,917180920E-1;-4,214392376E-1;8,770388267E-1
1,670592683E1;-6,166229506E-1;-4,400583802E-1;-5,379268831E-1;9,291074065E-1
1,671589883E1;-4,933997512E-1;-4,423466881E-1;-6,959367764E-1;9,609588460E-1
1,672586983E1;-3,559775022E-1;-4,100775860E-1;-7,700894111E-1;9,422957655E-1
1,673584183E1;-2,766649920E-1;-2,998485077E-1;-8,107567960E-1;9,076228444E-1
1,674581383E1;-2,327439240E-1;-1,809487396E-1;-9,449410397E-1;9,898614797E-1
1,675578583E1;-1,545096769E-1;-1,315588439E-1;-1,071461923E0;1,090509799E0
1,676575783E1;-1,098175073E-1;-1,304978666E-1;-1,102662665E0;1,115775305E0
1,677572983E1;-7,543149389E-2;-1,221812987E-1;-1,155787543E0;1,164672926E0
1,678570183E1;-5,094920196E-2;-8,226411156E-2;-1,186512322E0;1,190451468E0
1,679567383E1;-5,367784169E-2;-4,593908831E-2;-1,173168392E0;1,175293915E0
1,680564583E1;-5,673714146E-2;-3,618724823E-2;-1,118519729E0;1,120542282E0
1,681561783E1;-5,258262165E-2;4,503598586E-3;-1,029224560E0;1,030576737E0
1,682558983E1;-5,259570479E-2;7,902592354E-2;-9,043391436E-1;9,093078090E-1
1,683556183E1;-3,905589223E-2;1,676105098E-1;-7,925661081E-1;8,110361776E-1
1,684553383E1;-8,154746220E-3;2,383927363E-1;-6,959537333E-1;7,356964017E-1
1,685550583E1;1,331440240E-2;2,692100479E-1;-5,026284117E-1;5,703390600E-1
1,686547783E1;-2,221722677E-3;3,024356814E-1;-3,404956466E-1;4,554224004E-1
1,687544983E1;4,497678280E-3;4,092276932E-1;-2,948540354E-1;5,044070144E-1
1,688542083E1;-1,187101722E-2;5,399741395E-1;-3,030646956E-1;6,193231806E-1
1,689539283E1;-1,060157208E-1;6,459911759E-1;-2,721697623E-1;7,089572003E-1
1,690536483E1;-2,205667685E-1;6,939032610E-1;-2,642935628E-1;7,745982974E-1
1,691533683E1;-2,874573076E-1;7,379246818E-1;-1,779477292E-1;8,116833952E-1
1,692530883E1;-3,250440138E-1;7,919538315E-1;-5,438670695E-2;8,577892492E-1
1,693528083E1;-3,728255598E-1;8,087820451E-1;7,379244626E-2;8,936289049E-1
1,694525283E1;-4,366186094E-1;7,956106071E-1;2,244213992E-1;9,348780737E-1
1,695522483E1;-4,807525161E-1;7,337181949E-1;3,925095534E-1;9,610042252E-1
1,696519683E1;-4,718221367E-1;6,256241544E-1;5,128218627E-1;9,364870389E-1
1,697516883E1;-3,964883644E-1;5,280585372E-1;6,293393290E-1;9,122043811E-1
1,698514083E1;-3,947633627E-1;4,669269209E-1;7,939349413E-1;1,002093585E0
1,699511283E1;-4,217104022E-1;4,432312987E-1;9,910399032E-1;1,164668939E0
1,700508483E1;-3,406704783E-1;4,018737962E-1;1,047748539E0;1,172747170E0
1,701505683E1;-2,218962792E-1;3,636930129E-1;1,027944020E0;1,112735132E0
1,702502883E1;-1,561843195E-1;3,888495619E-1;9,422355330E-1;1,031215459E0
1,703500083E1;-6,999753021E-2;4,242407117E-1;6,972711110E-1;8,191866930E-1
1,704497183E1;1,378283747E-2;3,811917559E-1;6,404168791E-1;7,454065336E-1
1,705494383E1;-1,952929828E-1;3,980766875E-1;1,021009807E0;1,113133157E0
1,706491583E1;-5,708119163E-1;5,541349994E-1;1,572378854E0;1,762176808E0
1,707488783E1;-8,296006179E-1;6,948802576E-1;2,004723149E0;2,278159490E0
1,708485983E1;-7,615752073E-1;6,766734899E-1;2,277472955E0;2,494948270E0
1,709483183E1;-4,881360877E-1;5,442944279E-1;2,446289088E0;2,553206526E0
1,710480383E1;-3,458590782E-1;4,461682089E-1;2,565124975E0;2,626509225E0
1,711477583E1;-2,486130846E-1;3,382612062E-1;2,618442226E0;2,651880239E0
1,712474783E1;-1,993533625E-1;2,461943107E-1;2,584687420E0;2,604028122E0
1,713471983E1;-2,499646685E-1;1,560493219E-1;2,399514871E0;2,417541177E0
1,714469183E1;-3,002814575E-1;6,273302257E-2;2,059546058E0;2,082266638E0
1,715466383E1;-2,849991747E-1;4,360809579E-2;1,485622546E0;1,513340856E0
1,716463583E1;-1,949668544E-1;2,383456662E-2;6,990550965E-1;7,261254636E-1
1,717460783E1;-1,597761910E-1;-5,849028289E-2;-1,209239280E-1;2,087394087E-1
1,718457983E1;-1,673597739E-1;-1,287513033E-1;-8,002715689E-1;8,276598190E-1
1,719455183E1;-9,574684069E-2;-1,559557664E-1;-1,457699168E0;1,469141423E0
1,720452283E1;-1,622024200E-1;-1,785820059E-1;-1,982669790E0;1,997293332E0
1,721449483E1;-3,728640052E-1;-2,200397151E-1;-2,255762828E0;2,296935127E0
1,722446683E1;-6,584955197E-1;-2,558588811E-1;-2,322979496E0;2,428026741E0
1,723443883E1;-9,300030848E-1;-2,534741673E-1;-2,226668837E0;2,426357146E0
1,724441083E1;-1,190401306E0;-2,556998368E-1;-2,100648476E0;2,427995407E0
1,725438283E1;-1,323229580E0;-2,802656709E-1;-1,872300087E0;2,309760373E0
1,726435483E1;-1,379933977E0;-3,032173079E-1;-1,428449056E0;2,009135442E0
1,727432683E1;-1,380164211E0;-3,755834721E-1;-9,554677820E-1;1,720126413E0
1,728429883E1;-1,250527201E0;-5,325667405E-1;-6,159696704E-1;1,492268156E0
1,729427083E1;-1,009576600E0;-7,483721213E-1;-2,457964808E-1;1,280516167E0
1,730424283E1;-9,278851502E-1;-8,958985417E-1;1,736219591E-1;1,301441368E0
1,731421483E1;-9,225599447E-1;-9,826052215E-1;5,378035069E-1;1,451159014E0
1,732418683E1;-9,556732386E-1;-1,020478441E0;8,190218353E-1;1,620334643E0
1,733415883E1;-1,062804974E0;-9,802495245E-1;1,048805131E0;1,786179091E0
1,734413083E1;-1,132636516E0;-9,170468243E-1;1,130176739E0;1,844217941E0
1,735410283E1;-1,123949892E0;-8,962343180E-1;9,990616983E-1;1,750606635E0
1,736407483E1;-1,042180236E0;-8,949437644E-1;7,260540301E-1;1,553775544E0
1,737404583E1;-8,909870267E-1;-8,862048083E-1;3,372627211E-1;1,301139111E0
1,738401783E1;-7,519846773E-1;-8,191684543E-1;-1,192118633E-1;1,118360130E0
1,739398983E1;-7,078509168E-1;-6,314672039E-1;-5,184667647E-1;1,081023374E0
1,740396183E1;-7,724813609E-1;-4,296510673E-1;-8,128214478E-1;1,200835625E0
1,741393383E1;-8,082574768E-1;-2,618058649E-1;-9,871555978E-1;1,302420298E0
1,742390583E1;-7,694418320E-1;-1,116178650E-1;-1,088718225E0;1,337836558E0
1,743387783E1;-7,236233425E-1;4,868567169E-2;-1,130171476E0;1,342865817E0
1,744384983E1;-6,801750219E-1;1,872699451E-1;-1,075548542E0;1,286278647E0
1,745382183E1;-6,701373991E-1;2,814506091E-1;-1,038620451E0;1,267687272E0
1,746379383E1;-7,064065084E-1;3,419441481E-1;-9,953785372E-1;1,267562380E0
1,747376583E1;-6,633501705E-1;3,533896342E-1;-9,286039191E-1;1,194664355E0
1,748373783E1;-5,931635559E-1;3,458057955E-1;-8,736588031E-1;1,111172514E0
1,749371004E1;-5,167111382E-1;3,205088402E-1;-8,082670516E-1;1,011440529E0
1,750368204E1;-4,544449792E-1;3,181425451E-1;-7,301815796E-1;9,170060291E-1
1,751365404E1;-4,319850565E-1;3,255475321E-1;-6,952345258E-1;8,808764559E-1
1,752362604E1;-4,083760827E-1;3,424151413E-1;-6,685940266E-1;8,550070914E-1
1,753359804E1;-4,469782676E-1;3,760787313E-1;-6,079122072E-1;8,430789023E-1
1,754356904E1;-5,225905135E-1;4,293333442E-1;-5,082288748E-1;8,460050558E-1
1,755354104E1;-5,677502411E-1;4,754029716E-1;-3,995460927E-1;8,414186841E-1
1,756351304E1;-5,972312446E-1;5,015876804E-1;-2,796120983E-1;8,285277824E-1
1,757348504E1;-5,982652881E-1;5,109512653E-1;-1,313477594E-1;7,976495373E-1
1,758345704E1;-5,476457961E-1;5,338521778E-1;4,200464308E-2;7,659493819E-1
1,759342904E1;-5,037263360E-1;5,795301879E-1;2,214018971E-1;7,991334434E-1
1,760340104E1;-4,533366395E-1;6,649740884E-1;4,157715315E-1;9,058535276E-1
1,761337304E1;-4,094551864E-1;7,529635743E-1;5,670694059E-1;1,027703948E0
1,762334504E1;-3,022540522E-1;7,910640315E-1;5,634189892E-1;1,017143437E0
1,763331704E1;-1,670678882E-1;7,687590234E-1;4,703558743E-1;9,165897467E-1
1,764328904E1;-7,412190031E-2;7,085715862E-1;4,429973370E-1;8,389364633E-1
1,765326104E1;-7,658511300E-2;6,724971892E-1;4,182723856E-1;7,956566707E-1
1,766323304E1;-8,189445790E-2;6,636431891E-1;3,609807819E-1;7,598921697E-1
1,767320504E1;-9,806814875E-2;6,406380500E-1;3,547991055E-1;7,388618803E-1
1,768317704E1;-1,525184076E-1;6,201757188E-1;4,351380944E-1;7,728033049E-1
1,769314904E1;-1,553551478E-1;6,038491233E-1;4,478499413E-1;7,676838903E-1
1,770312104E1;-1,089858140E-1;5,545996338E-1;4,430558091E-1;7,181623156E-1
1,771309304E1;-9,610198595E-2;4,920081139E-1;4,498754168E-1;6,735691994E-1
1,772306404E1;-1,001243587E-1;4,479363339E-1;1,656697458E-1;4,879736787E-1
1,773303604E1;5,006217934E-2;3,020292999E-1;-1,486467469E-1;3,403289220E-1
1,774300804E1;-1,726116333E-2;1,126926564E-1;1,566416448E-1;1,937374188E-1
1,775298004E1;-2,930217373E-1;1,455084001E-1;6,557628965E-1;7,328433731E-1
1,776295204E1;-4,781561331E-1;2,755751806E-1;1,050976787E0;1,187066626E0
1,777292404E1;-4,677171355E-1;2,585667998E-1;1,424074754E0;1,521053916E0
1,778289604E1;-2,965631034E-1;2,707918659E-2;1,814999127E0;1,839267460E0
1,779286804E1;-1,767657877E-1;-2,564740813E-1;2,168349293E0;2,190608079E0
1,780284004E1;-1,914794653E-1;-4,211355478E-1;2,424360275E0;2,468104997E0
1,781281204E1;-1,970770414E-1;-4,297857725E-1;2,516014795E0;2,560055785E0
1,782278404E1;-1,827789912E-1;-3,743919557E-1;2,306569285E0;2,343894059E0
1,783275604E1;-4,338469561E-2;-3,546424732E-1;1,700191387E0;1,737326759E0
1,784272804E1;1,648091087E-1;-3,382777977E-1;8,813964236E-1;9,583598313E-1
1,785270004E1;3,054062496E-1;-2,510947891E-1;-2,362625957E-2;3,960805102E-1
1,786267204E1;3,448529917E-1;-5,040380292E-2;-9,869994771E-1;1,046724461E0
1,787264404E1;2,614784573E-1;1,484317886E-1;-1,753770593E0;1,779357826E0
1,788261604E1;2,113997596E-1;1,720413105E-1;-2,221512762E0;2,238170464E0
1,789258804E1;4,796171330E-2;1,239555632E-1;-2,444314483E0;2,447925366E0
1,790255904E1;-3,839759076E-1;1,357672311E-1;-2,306698508E0;2,342376624E0
1,791253104E1;-7,824442124E-1;1,850832327E-1;-2,055113284E0;2,206799800E0
1,792250304E1;-9,910729399E-1;2,079449688E-1;-1,844221757E0;2,103953557E0
1,793247504E1;-1,010524288E0;2,361149535E-1;-1,521569474E0;1,841760916E0
1,794244704E1;-9,325904046E-1;2,545597029E-1;-1,094823303E0;1,460535371E0
1,795241904E1;-8,671873972E-1;2,230606060E-1;-6,403648388E-1;1,100834748E0
1,796239104E1;-6,857216907E-1;1,166310485E-1;-2,487048858E-1;7,386955792E-1
1,797236304E1;-6,439177532E-1;-3,136987343E-2;1,727624184E-1;6,674286442E-1
1,798233504E1;-6,411994558E-1;-1,250387599E-1;6,238470393E-1;9,033031396E-1
1,799230704E1;-5,312648579E-1;-1,765199853E-1;9,189899272E-1;1,076078129E0
1,800227904E1;-4,059539467E-1;-2,320452914E-1;1,152120169E0;1,243392339E0
1,801225104E1;-3,382838276E-1;-3,223618960E-1;1,262373514E0;1,346083217E0
1,802222304E1;-3,341600788E-1;-3,913430339E-1;1,235114964E0;1,338028887E0
1,803219504E1;-3,613141463E-1;-4,056488317E-1;1,039622079E0;1,172993160E0
1,804216704E1;-3,651133016E-1;-3,821200014E-1;7,025096315E-1;8,791150100E-1
1,805213904E1;-3,800867052E-1;-2,824575727E-1;3,731500071E-1;6,029005820E-1
1,806211104E1;-4,522336719E-1;-9,628610015E-2;1,476404411E-1;4,853699691E-1
1,807208304E1;-4,425616098E-1;4,490047663E-2;1,453442395E-2;4,450708716E-1
1,808205504E1;-2,765496922E-1;1,298641015E-1;-2,220351505E-1;3,776824396E-1
1,809202604E1;-9,533614688E-2;2,336189233E-1;-4,254100817E-1;4,946114838E-1
1,810199804E1;-3,332379363E-2;3,841073969E-1;-5,592429078E-1;6,792654838E-1
1,811197004E1;-7,928513791E-2;5,392045728E-1;-7,066564769E-1;8,924074634E-1
1,812194204E1;-9,874134600E-2;6,283387242E-1;-9,077697051E-1;1,108424667E0
1,813191404E1;-9,360273980E-2;6,808022819E-1;-1,074855062E0;1,275761194E0
1,814188604E1;-6,073769677E-2;7,213992079E-1;-1,143472137E0;1,353378888E0
1,815185804E1;7,316036224E-3;7,445305006E-1;-1,135534542E0;1,357872559E0
1,816183004E1;7,480821725E-2;7,981865980E-1;-1,162431149E0;1,412070923E0
1,817180204E1;1,436097726E-1;8,536456843E-1;-1,156520784E0;1,444602037E0
1,818177404E1;1,669676084E-1;9,066647275E-1;-1,054506751E0;1,400679692E0
1,819174604E1;2,229724592E-1;8,669580401E-1;-9,686164159E-1;1,318920286E0
1,820171804E1;3,089512338E-1;7,992195086E-1;-9,006548131E-1;1,243133854E0
1,821169004E1;3,636742287E-1;7,869616981E-1;-7,274772424E-1;1,131720282E0
1,822166204E1;3,894503633E-1;8,138559665E-1;-5,239011669E-1;1,043314695E0
1,823163404E1;4,107161750E-1;8,069454347E-1;-3,759841526E-1;9,804146031E-1
1,824160604E1;4,685117356E-1;7,397363685E-1;-2,645350528E-1;9,147086615E-1
1,825157804E1;5,386111170E-1;6,652997053E-1;-2,349200749E-1;8,876446782E-1
1,826155004E1;5,446410216E-1;6,568898012E-1;-2,362415457E-1;8,854084488E-1
1,827152204E1;4,958682995E-1;7,288576238E-1;-1,829558694E-1;9,003286380E-1
1,828149304E1;4,615273096E-1;7,625117120E-1;-1,951689488E-1;9,124267023E-1
1,829146504E1;4,883052915E-1;7,137433022E-1;-3,018420428E-1;9,159586115E-1
1,830143704E1;4,374838512E-1;7,150352445E-1;-3,244579035E-1;8,988550785E-1
1,831140904E1;3,524595615E-1;7,731499900E-1;-2,528523159E-1;8,865229513E-1
1,832138104E1;2,393466365E-1;8,380844893E-1;-1,617585433E-1;8,864751829E-1
1,833135304E1;1,049374942E-1;8,719562401E-1;9,165510535E-3;8,782958322E-1
1,834132504E1;4,944544427E-2;8,729197150E-1;1,984913367E-1;8,965670592E-1
1,835129704E1;1,050629901E-1;8,285894881E-1;3,523216403E-1;9,064928626E-1
1,836126904E1;1,517527147E-1;7,216214021E-1;5,020419359E-1;8,920832023E-1
1,837124104E1;1,670507120E-1;5,706952643E-1;6,652827483E-1;8,923004877E-1
1,838121304E1;1,179752503E-1;4,674841605E-1;7,377040225E-1;8,812870275E-1
1,839118504E1;8,892335929E-2;3,939959157E-1;5,601316845E-1;6,905705246E-1
1,840115704E1;1,316947916E-1;2,363516195E-1;5,741088688E-1;6,346704653E-1
1,841112904E1;9,423592016E-2;1,033838890E-1;1,075523983E0;1,084583088E0
1,842110104E1;-6,860084966E-2;1,470757462E-1;1,744444869E0;1,751977526E0
1,843107304E1;-2,174860168E-1;3,073659074E-1;2,236941226E0;2,268409137E0
