"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
2,279154650E1;1,594325910E1;-2,872001470E1;5,991465293E0;3,339048385E1
2,280151850E1;1,592479126E1;-2,786339059E1;4,615728886E0;3,242333211E1
2,281149050E1;1,622630995E1;-2,689652776E1;3,425833657E0;3,159830179E1
2,282146250E1;1,669910294E1;-2,601840227E1;3,387438793E0;3,110131890E1
2,283143450E1;1,748295728E1;-2,510095308E1;3,357001696E0;3,077305804E1
2,284140650E1;1,768858983E1;-2,412978903E1;3,074530309E0;3,007633065E1
2,285137850E1;1,779449810E1;-2,461305205E1;3,312256171E0;3,055188267E1
2,286135050E1;1,725434752E1;-2,634017454E1;4,148068578E0;3,176041209E1
2,287132250E1;1,639861687E1;-2,806481080E1;4,165548245E0;3,277041398E1
2,288129450E1;1,557712634E1;-2,934941601E1;4,200659021E0;3,349150074E1
2,289126750E1;1,547932815E1;-3,071631026E1;5,136199492E0;3,477760574E1
2,290123950E1;1,624883810E1;-3,043976737E1;6,087014644E0;3,503792123E1
2,291121150E1;1,832359043E1;-2,960076209E1;6,188805313E0;3,535902139E1
2,292118350E1;2,100409442E1;-2,896649355E1;5,883606384E0;3,626081294E1
2,293115550E1;2,386348344E1;-2,772058288E1;4,747923322E0;3,688413389E1
2,294112750E1;2,696987055E1;-2,566469250E1;3,226094817E0;3,736921255E1
2,295109950E1;3,041749181E1;-2,261531808E1;2,342407454E0;3,797582511E1
2,296107150E1;3,414196470E1;-1,855334390E1;2,358998344E0;3,892897631E1
2,297104350E1;3,840147419E1;-1,442611948E1;2,932475129E0;4,112645807E1
2,298101550E1;4,312759383E1;-9,671613362E0;4,380068554E0;4,441525026E1
2,299098750E1;4,528332191E1;-4,059117225E0;8,802099651E0;4,630909883E1
2,300096050E1;4,294105362E1;3,287813055E0;1,401990405E1;4,529129619E1
2,301093250E1;3,904976435E1;8,040835442E0;1,867787089E1;4,402728689E1
2,302090450E1;3,366547977E1;1,051210091E1;2,366749413E1;4,247374568E1
2,303087650E1;2,494878982E1;1,394957725E1;2,786799586E1;3,992064644E1
2,304084850E1;1,649750381E1;1,429522137E1;3,058694178E1;3,757767946E1
2,305082050E1;1,033269196E1;1,286435625E1;3,014363162E1;3,436414864E1
2,306079250E1;7,206916655E0;1,250152248E1;2,841170038E1;3,186616435E1
2,307076450E1;6,744772611E0;1,307877131E1;2,530008352E1;2,926842057E1
2,308073650E1;2,833070416E0;1,159724006E1;1,934517619E1;2,273231415E1
2,309070850E1;5,236359957E0;1,328628782E1;1,559950597E1;2,114921975E1
2,310068150E1;1,143247312E0;1,440095891E1;1,129800879E1;1,833956474E1
2,311065350E1;4,130343036E-1;1,476322316E1;1,248265586E1;1,933752964E1
2,312062550E1;-1,374423122E-1;1,364645291E1;1,223041516E1;1,832560019E1
2,313059750E1;-9,960955520E-1;1,140229155E1;1,088744538E1;1,579686443E1
2,314056950E1;-7,511537880E-1;1,009740234E1;8,106527740E0;1,297064216E1
2,315054150E1;4,828912814E-1;9,254128012E0;6,482275313E0;1,130893286E1
2,316051350E1;1,148829795E0;8,446505908E0;3,935877800E0;9,389057781E0
2,317048550E1;1,096041132E0;7,673574166E0;2,308980092E0;8,088042761E0
2,318045750E1;7,953609310E-1;7,153639165E0;1,581714519E0;7,369462201E0
2,319042950E1;1,090770890E0;6,443123526E0;5,717769992E-1;6,559767591E0
2,320040250E1;1,641192689E0;5,866284592E0;2,631159335E-1;6,097215623E0
2,321037450E1;2,387585966E0;5,393583400E0;2,620862389E-1;5,904235584E0
2,322034650E1;2,486629905E0;4,288834155E0;-1,046503083E0;5,066813141E0
2,323031850E1;1,838031456E0;3,515792193E0;-1,913929338E0;4,404801913E0
2,324029050E1;9,376270500E-1;2,811084008E0;-1,784145709E0;3,458975816E0
2,325026250E1;-9,459384285E-2;2,065373978E0;-2,332444384E0;3,116891796E0
2,326023450E1;-1,098193565E0;1,544255793E0;-2,944132723E0;3,501238717E0
2,327020650E1;-2,259991534E0;9,451746359E-1;-2,633446181E0;3,596658952E0
2,328017850E1;-2,429511672E0;8,134682230E-1;-2,103130034E0;3,314726754E0
2,329015050E1;-2,206810669E0;5,439862796E-1;-2,038454567E0;3,053069181E0
2,330012350E1;-2,326685607E0;1,491700727E-1;-2,213628961E0;3,214944915E0
2,331009550E1;-1,869959739E0;2,902234791E-1;-2,671267726E0;3,273629539E0
2,332006750E1;-1,457678702E0;4,124525057E-1;-2,440473447E0;2,872430141E0
2,333003950E1;-1,954530942E0;5,509685129E-2;-1,832239643E0;2,679613587E0
2,334001150E1;-2,355397190E0;-1,300391525E-1;-2,071176170E0;3,139200031E0
2,334998350E1;-1,988745632E0;4,868640259E-2;-2,030083108E0;2,842308389E0
2,335995550E1;-1,354013416E0;-6,026462048E-2;-1,663860297E0;2,146023123E0
2,336992750E1;-1,093587202E0;-2,884267759E-1;-1,428910401E0;1,822335839E0
2,337989950E1;-1,302108268E0;-2,596678305E-1;-2,538673925E-1;1,351799532E0
2,338987150E1;-1,524626690E0;-2,212361285E-1;9,181309712E-1;1,793431473E0
2,339984450E1;-1,087056666E0;4,604506910E-2;5,209284425E-1;1,206307915E0
2,340981650E1;-6,135462919E-1;5,206366664E-1;7,860657585E-1;1,124900426E0
2,341978850E1;-3,169436467E-1;9,074229652E-1;2,176952301E0;2,379703981E0
2,342976050E1;-3,539686547E-1;9,370291722E-1;2,997518386E0;3,160448379E0
2,343973250E1;-4,333539627E-1;1,022211117E0;2,750798045E0;2,966412162E0
2,344970450E1;-5,071335451E-1;1,328289176E0;2,610153798E0;2,972278489E0
2,345967650E1;-4,610856986E-1;1,445824935E0;2,711945636E0;3,107677412E0
2,346964850E1;-8,256405911E-1;1,096038939E0;2,453347846E0;2,811031732E0
2,347962050E1;-1,087350269E0;9,503119996E-1;2,104836836E0;2,552598992E0
2,348959350E1;-6,861469294E-1;8,473428243E-1;1,967218523E0;2,249163442E0
2,349956504E1;7,831534065E-2;8,470960718E-1;1,759152955E0;1,954053266E0
2,350953704E1;3,314890341E-1;6,861877137E-1;1,362922234E0;1,561504266E0
2,351950904E1;2,757641919E-1;4,479370648E-1;7,653671998E-1;9,286982578E-1
2,352948104E1;1,963374417E-1;1,412649295E-1;2,603478616E-1;3,553662623E-1
2,353945304E1;1,007530367E0;-6,271460384E-2;-7,358720899E-2;1,012158900E0
2,354942504E1;6,062703091E-1;2,873614132E-1;5,863237023E-2;6,734820149E-1
2,355939704E1;7,586702010E-2;1,113247295E0;-1,024301789E0;1,514684621E0
2,356936904E1;-7,917900364E-1;4,567549583E-1;-1,904649222E0;2,112639395E0
2,357934104E1;-8,139508376E-1;-1,014505072E0;-1,886204181E0;2,291179329E0
2,358931404E1;8,761339295E-1;-1,048325075E0;-2,278739462E0;2,656924850E0
2,359928604E1;1,742579023E0;-5,126177949E-1;-2,611256583E0;3,180883461E0
2,360925804E1;8,432081851E-1;-8,016620368E-1;-2,677758136E0;2,919597695E0
2,361923004E1;5,744969778E-2;-1,285482879E0;-2,126863883E0;2,485823138E0
2,362920204E1;-2,645411924E-2;-1,316362610E0;-1,215706885E0;1,792052893E0
2,363917404E1;1,318111512E-1;-1,083218334E0;-5,219218844E-1;1,209602659E0
2,364914604E1;3,306227691E-1;-8,961925104E-1;-2,154055774E-2;9,554770677E-1
2,365911804E1;-4,188068211E-4;-1,043135086E0;-2,008582896E-1;1,062297056E0
2,366909004E1;-1,414429772E-1;-1,231735273E0;-7,539627904E-1;1,451081592E0
2,367906204E1;-5,481998563E-2;-1,251851741E0;-1,219595869E0;1,748585742E0
2,368903504E1;-2,131025054E-2;-1,529991218E0;-1,650761949E0;2,250853676E0
2,369900704E1;4,195254439E-1;-1,793833961E0;-2,138383482E0;2,822503462E0
2,370897904E1;1,957170960E0;-1,326971798E0;-2,703702816E0;3,591849278E0
2,371895104E1;2,941478671E0;8,752697110E-2;-1,684863496E0;3,390976665E0
2,372892304E1;1,514005223E0;8,068689823E-1;-4,236728740E-1;1,767129898E0
2,373889504E1;-5,411598086E-2;8,822039241E-1;-8,337112105E-1;1,215025385E0
2,374886704E1;-6,304640409E-1;9,345569694E-1;-1,589040495E0;1,948314998E0
2,375883904E1;-3,033090361E-1;1,205397367E0;-1,469808751E0;1,924919985E0
2,376881104E1;-3,298996148E-1;1,308188787E0;-1,491288498E0;2,011002994E0
2,377878304E1;-2,010399918E-1;8,770753312E-1;-2,215578423E0;2,391331421E0
2,378875604E1;4,567154531E-1;4,579027668E-1;-2,169319931E0;2,263672439E0
2,379872804E1;1,039598983E0;4,307032737E-1;-9,033240670E-1;1,443005795E0
2,380870004E1;4,198451404E-1;3,672498742E-1;-1,439777452E-1;5,760833300E-1
2,381867204E1;-4,210477665E-1;-7,513964474E-2;-6,878225952E-1;8,099550052E-1
2,382864404E1;-3,990246673E-1;-6,035495996E-2;-1,364147226E0;1,422589561E0
2,383861604E1;3,441026478E-1;3,131947044E-1;-1,862956236E0;1,920183192E0
2,384858804E1;9,677497123E-1;7,745753950E-1;-2,154251071E0;2,485418320E0
2,385856004E1;1,247793335E0;7,825062659E-1;-1,665712110E0;2,223488497E0
2,386853204E1;1,171819220E0;9,359401283E-1;-5,740726161E-1;1,605834230E0
2,387850504E1;8,381203035E-1;1,268846966E0;-7,009683055E-1;1,674447620E0
2,388847704E1;4,035901733E-1;1,318165599E0;-1,057868316E0;1,737679760E0
2,389844904E1;-3,153349315E-1;7,199632779E-1;-1,132975216E0;1,378918446E0
2,390842104E1;-1,024998412E0;1,992538136E-1;-1,174491032E0;1,571544785E0
2,391839304E1;-1,518880924E0;4,202312028E-1;-1,154883564E0;1,953803872E0
2,392836504E1;-1,571306767E0;5,364045605E-1;-1,171630574E0;2,032105561E0
2,393833704E1;-1,156492206E0;4,771222723E-1;-1,099067212E0;1,665253321E0
2,394830904E1;-4,794942684E-1;4,103371292E-1;-7,323672688E-1;9,667746012E-1
2,395828104E1;1,049279267E0;2,997376299E-1;5,414077306E-1;1,218175668E0
2,396825404E1;2,765271658E0;8,974598944E-1;1,511115237E0;3,276527257E0
2,397822604E1;3,455647440E0;1,629615786E0;1,190013635E0;4,001659568E0
2,398819804E1;3,099829457E0;1,609029494E0;6,276851517E-1;3,548507747E0
2,399817004E1;2,197134989E0;1,378082310E0;4,431569660E-1;2,631140648E0
2,400814204E1;1,124306499E0;1,689013557E0;1,386291801E0;2,457363802E0
2,401811404E1;4,640932140E-1;2,003255498E0;2,846401191E0;3,511469043E0
2,402808604E1;1,116592341E-1;9,332615188E-1;1,713116657E0;1,954024956E0
2,403805804E1;-1,022199642E-1;1,776591691E-1;1,654015340E0;1,666666867E0
2,404803004E1;5,283108446E-1;3,982977122E-1;1,849338071E0;1,964129506E0
2,405800204E1;1,097466829E0;8,463102061E-1;1,926039507E0;2,372825866E0
2,406797504E1;1,240466628E0;1,046249898E0;1,835710550E0;2,450148879E0
2,407794704E1;1,173171973E0;9,370019826E-1;1,771635007E0;2,322282453E0
2,408791904E1;8,471349558E-1;6,371705049E-1;1,951563188E0;2,220860816E0
2,409789104E1;6,655523050E-1;1,567778850E-1;1,643272251E0;1,779854732E0
2,410786304E1;6,205217278E-1;-1,351281305E-1;1,608914596E0;1,729714718E0
2,411783504E1;2,787529962E-1;3,336320387E-1;3,873530694E0;3,897852435E0
2,412780704E1;1,656661644E-1;6,414158759E-1;4,276331931E0;4,327340337E0
2,413777904E1;8,346922271E-2;5,471776168E-1;2,452801716E0;2,514479412E0
2,414775104E1;1,640103060E-1;5,633439986E-1;1,013423629E0;1,171018059E0
2,415772304E1;3,904535262E-1;6,446293594E-1;1,418078434E-1;7,668835841E-1
2,416769604E1;7,226646184E-1;5,595491557E-1;-6,755644923E-1;1,136541593E0
2,417766804E1;1,046741576E0;6,784842995E-1;-1,341393371E0;1,831760095E0
2,418764004E1;1,213138350E0;1,081714284E0;-1,744198117E0;2,384121960E0
2,419761204E1;1,535497249E0;1,370967710E0;-1,738805230E0;2,694577498E0
2,420758404E1;1,989021621E0;1,617997954E0;-1,316488325E0;2,882232797E0
2,421755604E1;2,223941111E0;1,895000147E0;-6,558441728E-1;2,994506838E0
2,422752804E1;2,101875076E0;1,907775436E0;7,714173138E-2;2,839619129E0
2,423750004E1;1,745213339E0;1,368856865E0;4,616096091E-1;2,265529110E0
2,424747204E1;1,317118947E0;1,016454241E0;-1,360343027E-1;1,669277352E0
2,425744504E1;1,173149388E0;7,991445181E-1;-3,102854222E-1;1,452992942E0
2,426741704E1;9,908538155E-1;6,659393907E-1;-1,257630837E-1;1,200451127E0
2,427738904E1;8,805040654E-1;5,414296576E-1;3,159542978E-2;1,034133335E0
2,428736104E1;1,018274406E0;4,694691440E-1;2,068803370E-2;1,121477614E0
2,429733304E1;1,227611963E0;4,548288855E-1;-6,535374463E-2;1,310790433E0
2,430730504E1;1,351561094E0;4,073293215E-1;-7,769195437E-3;1,411628466E0
2,431727704E1;1,304731328E0;3,078231597E-1;9,835776865E-2;1,344155195E0
2,432724904E1;1,185244792E0;2,040146166E-1;9,135514319E-2;1,206139687E0
2,433722104E1;1,108465442E0;1,010375476E-1;9,015821815E-2;1,116706195E0
2,434719304E1;1,047078010E0;1,321324557E-2;6,615773678E-2;1,049249158E0
2,435716604E1;9,968320088E-1;-6,405917108E-3;-4,206428468E-2;9,977396923E-1
2,436713804E1;8,908073710E-1;1,592810780E-2;-4,700623441E-1;1,007348045E0
2,437711004E1;7,010870039E-1;-5,202267766E-2;-1,125437570E0;1,326966115E0
2,438708204E1;5,912923738E-1;-9,629516333E-2;-1,525647322E0;1,639054356E0
2,439705404E1;4,937324578E-1;-5,248723894E-2;-1,687774825E0;1,759292616E0
2,440702604E1;4,004281452E-1;4,649004221E-2;-1,693655369E0;1,740968849E0
2,441699804E1;3,553544448E-1;1,830219430E-1;-1,577284083E0;1,627144398E0
2,442697004E1;3,703461210E-1;3,037982288E-1;-1,487959093E0;1,563160861E0
2,443694204E1;3,381547138E-1;3,983298719E-1;-1,528675010E0;1,615506912E0
2,444691504E1;2,911091861E-1;5,005795473E-1;-1,441114710E0;1,553105292E0
2,445688704E1;3,063679339E-1;5,580217168E-1;-1,267816687E0;1,418664406E0
2,446685904E1;2,785813804E-1;5,554275995E-1;-1,153360949E0;1,310094990E0
2,447683104E1;2,329416695E-1;5,323644269E-1;-1,111771458E0;1,254475778E0
2,448680304E1;1,932120319E-1;5,277752396E-1;-1,100450079E0;1,235664991E0
2,449677962E1;1,104638439E-1;5,245344204E-1;-1,082665772E0;1,208099248E0
2,450675162E1;-4,943967015E-2;5,277462959E-1;-8,696657395E-1;1,018468916E0
2,451672363E1;-9,304440379E-2;5,300395739E-1;-5,649228930E-1;7,802160509E-1
2,452669562E1;-1,406895635E-1;4,616797757E-1;-6,907304156E-1;8,426448099E-1
2,453666862E1;-1,744110408E-1;3,985368633E-1;-7,339308143E-1;8,531736533E-1
2,454664062E1;-2,047732928E-1;4,040502030E-1;-5,542423689E-1;7,158025367E-1
2,455661263E1;-3,001030809E-1;3,792346197E-1;-3,413212734E-1;5,919298672E-1
2,456658462E1;-3,710422321E-1;3,187755793E-1;-1,591389906E-1;5,144078404E-1
2,457655662E1;-4,314977641E-1;3,443331742E-1;9,055582881E-3;5,521210546E-1
2,458652862E1;-4,711088495E-1;3,480221826E-1;1,913150489E-1;6,161691615E-1
2,459650063E1;-5,522782892E-1;2,973165902E-1;3,665660423E-1;7,264840858E-1
2,460647262E1;-6,003273453E-1;3,903425753E-1;5,330263317E-1;8,926798518E-1
2,461644462E1;-7,452972168E-1;4,555904853E-1;3,359827656E-1;9,359033339E-1
2,462641662E1;-8,500780056E-1;2,682071042E-1;8,752053916E-2;8,956715420E-1
2,463638963E1;-7,248930654E-1;-2,545380682E-2;1,673198301E-1;7,443881904E-1
2,464636162E1;-5,827696185E-1;-1,435134763E-1;4,398123586E-1;7,440775879E-1
2,465633362E1;-5,820175204E-1;1,192101091E-2;8,902187026E-1;1,063661526E0
2,466630562E1;-6,908669481E-1;3,553279862E-1;1,400038605E0;1,601144345E0
2,467627763E1;-7,619606119E-1;7,117032087E-1;1,910014043E0;2,176065044E0
2,468624962E1;-6,995257974E-1;9,103147057E-1;2,413817745E0;2,672924486E0
2,469622162E1;-5,856305149E-1;9,330206135E-1;2,877665083E0;3,081306038E0
2,470619362E1;-5,423168264E-1;9,175918579E-1;3,197883171E0;3,370836563E0
2,471616563E1;-5,294995835E-1;9,400308403E-1;3,308120143E0;3,479610132E0
2,472613862E1;-4,616160411E-1;9,174562025E-1;3,190437911E0;3,351672615E0
2,473611062E1;-3,694447728E-1;9,131693164E-1;2,656451467E0;2,833214082E0
2,474608263E1;-2,964190426E-1;8,040737209E-1;1,672980199E0;1,879697195E0
2,475605462E1;-3,093716486E-1;5,093269819E-1;6,642197245E-1;8,923635100E-1
2,476602662E1;-2,938822281E-1;1,628116268E-1;-4,931103140E-1;5,966843149E-1
2,477599862E1;-3,205117638E-1;-1,867875499E-1;-1,400823886E0;1,449111776E0
2,478597063E1;-3,021966764E-1;-3,614813036E-1;-1,693386982E0;1,757711875E0
2,479594262E1;-3,702429177E-1;-3,631974614E-1;-1,568679321E0;1,652194609E0
2,480591462E1;-4,783010709E-1;-2,873807091E-1;-1,202908500E0;1,326027317E0
2,481588762E1;-2,502839264E-1;-5,878907561E-2;-9,044759685E-1;9,403057890E-1
2,482585963E1;4,857128553E-1;9,750439677E-1;-8,221220291E-1;1,364738930E0
2,483583162E1;4,215611520E-1;1,300848193E0;-7,180731654E-1;1,544522223E0
2,484580362E1;6,807248063E-1;1,686951829E0;-6,154761654E-1;1,920417571E0
2,485577562E1;7,997149140E-1;1,618292946E0;-3,082119995E-1;1,831232000E0
2,486574763E1;1,052610938E0;1,163104749E0;1,711830854E-2;1,568787901E0
2,487571962E1;5,446608290E-1;6,524486947E-1;3,668051934E-1;9,256839460E-1
2,488569162E1;-2,773812394E-1;1,332372871E-1;7,522162271E-1;8,127249097E-1
2,489566362E1;-5,564001377E-1;-3,371019226E-1;1,255682545E0;1,414198527E0
2,490563663E1;-5,234333897E-1;-4,862205398E-1;1,692356118E0;1,836970919E0
2,491560862E1;-3,752569051E-1;-3,954515800E-1;1,763288106E0;1,845639359E0
2,492558062E1;-1,707745112E-1;-1,910504624E-1;1,399727533E0;1,422990295E0
2,493555262E1;-1,068668013E-1;1,144855589E-2;9,040052676E-1;9,103719605E-1
2,494552463E1;-1,998294720E-1;-1,512762398E-2;2,593801475E-1;3,277784675E-1
2,495549662E1;-2,190092164E-1;-2,396542731E-1;-3,814390200E-1;5,008941340E-1
2,496546862E1;-1,856612299E-1;-4,632550156E-1;-9,756260580E-1;1,095865643E0
2,497544062E1;-2,126983166E-1;-7,238800353E-1;-1,404674862E0;1,594476198E0
2,498541263E1;-2,587865089E-1;-9,965444720E-1;-1,588549914E0;1,893029892E0
2,499538562E1;-2,769995624E-1;-1,004165733E0;-1,801135964E0;2,080665359E0
2,500535762E1;-1,821515849E-1;-9,374478328E-1;-1,748516285E0;1,992309424E0
2,501532962E1;-1,699148426E-1;-7,755913487E-1;-1,617824584E0;1,802156868E0
2,502530163E1;-1,257363327E-1;-5,801613218E-1;-1,640086688E0;1,744213613E0
2,503527362E1;-6,107080534E-2;-3,278098199E-1;-1,833963987E0;1,864031337E0
2,504524562E1;3,861631866E-2;6,970173419E-3;-2,105011083E0;2,105376799E0
2,505521762E1;1,299536370E-1;2,681246585E-1;-2,367482069E0;2,386158027E0
2,506518963E1;2,059591082E-1;4,482931602E-1;-2,463756475E0;2,512664299E0
2,507516162E1;2,379837236E-1;5,910380200E-1;-2,293304291E0;2,380169483E0
2,508513462E1;2,198265110E-1;6,356993455E-1;-2,011297758E0;2,120791368E0
2,509510662E1;8,959615454E-2;6,018968841E-1;-1,845874765E0;1,943594859E0
2,510507862E1;-4,668007672E-2;5,695334226E-1;-1,821686003E0;1,909211157E0
2,511505062E1;1,931110212E-1;4,943312126E-1;-1,477463926E0;1,569890081E0
2,512502262E1;4,618752189E-1;3,833031124E-1;-1,339456188E0;1,467785023E0
2,513499462E1;3,711429504E-1;3,038493919E-1;-1,155572366E0;1,251167069E0
2,514496663E1;2,110618271E-1;3,952594990E-1;-6,644097590E-1;8,013847355E-1
2,515493862E1;1,372233340E-1;6,541742080E-1;-1,397829527E-1;6,828714460E-1
2,516491062E1;8,500448227E-2;8,738707647E-1;9,507104874E-2;8,831276123E-1
2,517488363E1;1,262253061E-1;8,289881220E-1;2,402229148E-1;8,722735713E-1
2,518485562E1;3,185431525E-1;5,596767712E-1;3,464030886E-1;7,312338395E-1
2,519482762E1;3,797022508E-1;2,560524970E-1;5,198303354E-1;6,927916412E-1
2,520479962E1;2,274656059E-1;1,484046721E-1;8,603821152E-1;9,022316403E-1
2,521477163E1;9,356831431E-2;4,571844363E-1;1,129799593E0;1,222382820E0
2,522474362E1;3,398884589E-2;9,872757581E-1;1,012779851E0;1,414776198E0
2,523471562E1;1,377457827E-1;1,267441880E0;6,902795953E-1;1,449782308E0
2,524468762E1;7,094216251E-1;1,074452773E0;6,269022095E-1;1,432038472E0
2,525465963E1;1,164855259E0;5,784521806E-1;9,574330312E-1;1,614983811E0
2,526463262E1;1,351466223E0;3,037672386E-1;1,586729091E0;2,106286945E0
2,527460462E1;1,409430403E0;5,231758198E-1;2,185258271E0;2,652463140E0
2,528457662E1;1,349554914E0;9,296590492E-1;2,509566486E0;2,997246797E0
2,529454863E1;1,254310349E0;1,261678572E0;2,749779460E0;3,275120510E0
2,530452062E1;1,179614508E0;1,357238740E0;3,092384782E0;3,577209950E0
2,531449262E1;1,114319090E0;1,360925117E0;3,382080989E0;3,812124870E0
2,532446462E1;1,206164376E0;1,349732962E0;3,382351715E0;3,836263116E0
2,533443663E1;1,372219307E0;1,376572559E0;2,994078469E0;3,569655966E0
2,534440862E1;1,545616587E0;1,352998924E0;2,467460101E0;3,210591234E0
2,535438162E1;1,658178119E0;1,193511440E0;1,801697881E0;2,723993298E0
2,536435362E1;1,723262892E0;8,849974313E-1;9,131877351E-1;2,141673945E0
2,537432563E1;1,941517233E0;4,490673316E-1;-1,704036516E-1;2,000047009E0
2,538429762E1;2,247049307E0;1,739149046E-1;-9,785748088E-1;2,457048156E0
2,539426962E1;2,389639216E0;-1,162511256E-1;-1,356662205E0;2,750349477E0
2,540424162E1;2,608174515E0;-1,876149309E-1;-1,680072872E0;3,108121381E0
2,541421363E1;2,774689184E0;5,617420077E-3;-1,798352104E0;3,306509022E0
2,542418562E1;2,500068269E0;1,259794307E-1;-1,586745463E0;2,963776869E0
2,543415762E1;2,094163183E0;2,982591614E-1;-1,251482490E0;2,457780785E0
2,544413062E1;1,666993674E0;4,329576677E-1;-8,133003348E-1;1,904672593E0
2,545410263E1;1,349294128E0;4,875984362E-1;-5,824645400E-1;1,548422365E0
2,546407462E1;1,292181011E0;4,375108945E-1;-4,361391377E-1;1,432258669E0
2,547404662E1;1,194279471E0;2,840571517E-1;-4,756248003E-1;1,316514668E0
2,548401862E1;1,126114970E0;4,115855098E-2;-6,291919792E-1;1,290624461E0
2,549399063E1;1,140323412E0;-2,334658724E-1;-6,809912932E-1;1,348552164E0
2,550395850E1;1,112984316E0;-4,020843691E-1;-6,751189345E-1;1,362421192E0
2,551393050E1;1,101753716E0;-3,624653900E-1;-7,609274089E-1;1,387174441E0
2,552390250E1;1,032676172E0;-2,145343423E-1;-1,070645066E0;1,502905825E0
2,553387550E1;9,910413650E-1;-3,192930579E-2;-1,403909461E0;1,718762416E0
2,554384750E1;9,817977941E-1;1,245784378E-1;-1,411917808E0;1,724226955E0
2,555381950E1;8,364801595E-1;2,364111149E-1;-1,219009393E0;1,497188422E0
2,556379150E1;7,470472884E-1;3,104029512E-1;-1,149364961E0;1,405513948E0
2,557376350E1;7,115235530E-1;3,892830598E-1;-1,169614454E0;1,423307780E0
2,558373550E1;6,593595189E-1;5,426584500E-1;-1,196614557E0;1,470074681E0
2,559370750E1;7,210534912E-1;7,525761232E-1;-1,422558571E0;1,763508391E0
2,560367950E1;8,709227447E-1;1,019856736E0;-1,490727165E0;2,005213622E0
2,561365150E1;9,357196882E-1;1,254542338E0;-1,338822350E0;2,059585661E0
2,562362450E1;9,374143575E-1;1,233407577E0;-1,281595066E0;2,010603352E0
2,563359650E1;7,860829347E-1;1,108668633E0;-1,156662287E0;1,784640065E0
2,564356850E1;7,203801844E-1;1,056468785E0;-1,044712665E0;1,651211209E0
2,565354050E1;9,273109536E-1;1,126093628E0;-9,614190781E-1;1,747088752E0
2,566351250E1;1,038337519E0;1,272844123E0;-8,036840039E-1;1,828711279E0
2,567348450E1;1,023690171E0;1,372442670E0;-7,234812552E-1;1,858753770E0
2,568345650E1;8,963964321E-1;1,369771955E0;-6,714100456E-1;1,769348247E0
2,569342850E1;6,920904779E-1;1,255627873E0;-6,528790498E-1;1,575386187E0
2,570340050E1;6,075536267E-1;9,763955516E-1;-5,905138171E-1;1,292739823E0
2,571337350E1;1,753445488E-1;1,061363781E0;-7,267399085E-1;1,298225589E0
2,572334550E1;-3,577607203E-1;1,230854682E0;-6,732466561E-1;1,447845655E0
2,573331750E1;-5,953065605E-1;1,468860918E0;-2,256732881E-1;1,600896852E0
2,574328950E1;-6,605349554E-1;1,673954930E0;-2,666961837E-1;1,819219171E0
2,575326150E1;-4,107873648E-1;1,367746772E0;-4,147564548E-1;1,487111431E0
2,576323350E1;1,354758936E-1;1,077296859E0;-3,556966531E-1;1,142559560E0
2,577320550E1;6,701049471E-1;1,040953490E0;-4,829098463E-2;1,238933746E0
2,578317750E1;8,229808389E-1;1,102569695E0;5,378502846E-2;1,376898770E0
2,579314950E1;5,779219843E-1;1,203143266E0;9,457812846E-2;1,338092882E0
2,580312250E1;9,575020283E-2;1,138474230E0;2,244003493E-1;1,164322631E0
2,581309450E1;-3,408570045E-1;1,073852264E0;3,485390764E-1;1,179331027E0
2,582306650E1;-5,924493916E-1;1,171850137E0;2,589135396E-1;1,338381577E0
2,583303850E1;-6,203034805E-1;1,090545188E0;2,721539748E-1;1,283796324E0
2,584301050E1;-4,555146908E-1;8,768031433E-1;7,024874121E-1;1,212339041E0
2,585298250E1;-3,856259188E-1;8,381387222E-1;1,166336505E0;1,487119602E0
2,586295450E1;-5,207106337E-1;9,750290573E-1;1,459098406E0;1,830516153E0
2,587292650E1;-8,230549523E-1;1,193857595E0;1,526126209E0;2,105178524E0
2,588289850E1;-1,029179537E0;1,299684597E0;1,574481513E0;2,286347000E0
2,589287150E1;-1,123951647E0;1,288212360E0;1,738856685E0;2,438520240E0
2,590284350E1;-1,186557785E0;1,171918257E0;1,763400958E0;2,427116543E0
2,591281550E1;-1,199224608E0;1,055330624E0;1,739587002E0;2,361784352E0
2,592278750E1;-1,144906533E0;9,795504168E-1;1,712031999E0;2,280654194E0
2,593275950E1;-1,178380453E0;9,725948614E-1;1,622882425E0;2,228961333E0
2,594273150E1;-1,263399115E0;9,418200883E-1;1,444638827E0;2,137798808E0
2,595270350E1;-1,291358746E0;8,444183394E-1;1,102651556E0;1,896441456E0
2,596267550E1;-1,229759937E0;6,394076496E-1;5,754823798E-1;1,500777004E0
2,597264850E1;-1,111005326E0;3,552744842E-1;3,877405643E-2;1,167071644E0
2,598262050E1;-9,299492173E-1;7,722300768E-2;-5,362346989E-1;1,076251175E0
2,599259250E1;-7,720176767E-1;-2,186303169E-1;-1,069241150E0;1,336819788E0
2,600256450E1;-6,940806509E-1;-4,839044577E-1;-1,458883229E0;1,686490957E0
2,601253650E1;-7,260285947E-1;-6,183576733E-1;-1,616209583E0;1,876597226E0
